device_id,ip_address,mac_address,device_type,subnet,country,os_type,avg_packets_per_min,avg_bytes_per_min,typical_protocols,typical_ports,active_hours_start,active_hours_end,connection_freq
DEV_0241,192.168.1.126,00:1A:2B:9A:9B:FC,workstation,1,CA,Embedded,54.02600220354596,68843.1674982027,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,4.148383943475264
DEV_0242,192.168.2.145,00:1E:68:84:F3:3D,laptop,2,CN,Android,61.144462075394884,8966.624628381996,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,9.945251353892969
DEV_0243,192.168.3.154,00:0C:29:A5:A1:9A,mobile,3,JP,Embedded,34.61405573511151,27785.406570896976,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,5.8072245368925435
DEV_0244,192.168.4.183,00:1D:09:3A:D5:EB,mobile,4,UK,Windows,31.810142609279964,11577.263629598916,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,1.8524136955771444
DEV_0245,192.168.5.21,00:1E:68:39:27:09,workstation,5,BR,iOS,66.17260727970977,15962.262504906372,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.221147608760294
DEV_0246,192.168.6.243,00:1C:B3:B2:B4:52,iot,6,CA,Embedded,24.081100824099835,519.4801791094955,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.4264525228725602
DEV_0247,192.168.7.28,00:0C:29:B5:C2:D9,laptop,7,FR,Android,148.15353004421019,46784.90921229305,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,5.368096751113621
DEV_0248,192.168.8.219,00:1E:68:60:23:F3,workstation,8,CN,Linux,151.1238368134741,45533.03156834978,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,8.546779882563165
DEV_0249,192.168.9.109,DE:AD:BE:FF:8E:8B,workstation,9,IN,macOS,140.47481486589328,32562.087431853444,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,3.2281161171676827
DEV_0250,192.168.0.160,00:1C:B3:31:27:FC,workstation,0,BR,Linux,124.68485663486683,78756.84159132738,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,9.966010632170828
DEV_0251,192.168.1.43,00:21:5A:DC:44:9F,iot,1,IN,iOS,18.484809654245197,3159.7030339309454,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.2218804887363692
DEV_0252,192.168.2.208,DE:AD:BE:0D:AE:C2,workstation,2,UK,iOS,103.60491210065365,91935.01168429265,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.296368955372422
DEV_0253,192.168.3.151,00:1A:2B:A2:C1:C7,laptop,3,CN,Android,112.90367574254688,27464.067319408598,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,12.904680173856587
DEV_0254,192.168.4.206,08:00:27:2F:30:AC,laptop,4,JP,Windows,81.25270683444066,54759.25229859402,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.665874842766016
DEV_0255,192.168.5.128,08:00:27:EF:89:DE,workstation,5,AU,Embedded,128.34043786002104,49184.990576829194,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,16.826792680969852
DEV_0256,192.168.6.50,00:1A:2B:7D:9E:ED,workstation,6,BR,Android,113.30286932765175,34999.47927356037,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,2.9958909114637358
DEV_0257,192.168.7.230,00:25:00:2E:CB:47,network_device,7,FR,Windows,410.0463447915185,76413.85927253561,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,14.810377333257389
DEV_0258,192.168.8.55,00:1B:44:E1:D1:82,workstation,8,AU,Windows,106.20574768589927,89149.01867944443,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.4024928681115
DEV_0259,192.168.9.202,AA:BB:CC:7A:81:C4,laptop,9,JP,Embedded,127.47003586761504,34473.167617343766,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.9454108777033845
DEV_0260,192.168.0.197,AA:BB:CC:D0:11:8C,iot,0,UK,iOS,26.919030680981685,3209.5217390473344,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.319025771685729
DEV_0261,192.168.1.35,00:1A:2B:CD:66:9C,mobile,1,CN,Android,77.87652107873942,10943.175618661322,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,8.095522345431704
DEV_0262,192.168.2.225,00:1E:68:72:0A:0B,workstation,2,CA,Embedded,84.30608686824678,65620.36446184889,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,2.2540683219917232
DEV_0263,192.168.3.58,DE:AD:BE:68:61:88,laptop,3,JP,Embedded,132.76052731866176,35639.307643732165,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,6.174928353433631
DEV_0264,192.168.4.83,DE:AD:BE:CB:6C:C4,workstation,4,IN,Embedded,60.95834273317391,64573.70180293154,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,11.081755959643734
DEV_0265,192.168.5.11,00:1C:B3:5B:85:56,iot,5,CA,iOS,18.260595022315094,4256.618170175723,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.5469714459833657
DEV_0266,192.168.6.229,00:0C:29:A1:FB:4D,workstation,6,CA,Embedded,115.99843955027555,52041.95558487391,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.09538136969202
DEV_0267,192.168.7.53,00:1B:44:5C:56:8B,workstation,7,AU,Embedded,137.5321086473814,79142.80842863,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,9.095056449801097
DEV_0268,192.168.8.213,DE:AD:BE:F5:E8:89,server,8,AU,Embedded,508.70804111764113,380443.8017911856,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,39.085376201817596
DEV_0269,192.168.9.248,00:1E:68:2D:0A:6A,workstation,9,DE,iOS,92.74038334991931,82571.7876326515,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,11.227758061868569
DEV_0270,192.168.0.194,00:1E:68:BC:5F:DE,workstation,0,IN,Windows,101.26172710948265,66660.36232002292,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,4.674917695785703
DEV_0271,192.168.1.13,00:1D:09:27:17:37,workstation,1,CA,iOS,119.69847380465482,11464.182438360107,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,9.492528109115334
DEV_0272,192.168.2.207,00:1B:44:AE:5F:6C,workstation,2,DE,Windows,140.60793100966254,25456.18160830503,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.761004890877004
DEV_0273,192.168.3.102,00:1B:44:2C:40:45,laptop,3,US,Linux,146.46244363923768,51954.43633470089,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.305435595143016
DEV_0274,192.168.4.121,00:1A:2B:E6:7C:67,network_device,4,JP,Android,272.7151810511557,26663.09869102666,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,44.04353880849158
DEV_0275,192.168.5.16,00:1D:09:09:D8:A1,workstation,5,CA,Windows,147.2450428647594,49260.7003589915,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.577856781805028
DEV_0276,192.168.6.227,00:1B:44:C7:D5:B8,laptop,6,BR,Linux,119.91051621990671,36198.827145465475,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,13.33268549778545
DEV_0277,192.168.7.9,00:50:56:AC:DC:3A,iot,7,AU,Linux,13.881024414556826,2819.243492329885,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.6990342507954854
DEV_0278,192.168.8.157,00:1C:B3:34:15:35,workstation,8,DE,Embedded,80.80793422943253,88344.34411627412,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.453460004057714
DEV_0279,192.168.9.44,00:50:56:88:BE:D4,workstation,9,CN,Embedded,72.74168217913015,46837.83874530996,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,4.620517506172757
DEV_0280,192.168.0.252,00:0C:29:DE:1F:C9,workstation,0,US,Embedded,72.6428150041153,97539.50325112937,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,7.646514254556262
DEV_0281,192.168.1.104,00:21:5A:69:E2:B0,workstation,1,IN,Linux,62.6421384926552,58671.120223056576,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,2.421591360137179
DEV_0282,192.168.2.109,00:1D:09:38:1E:BE,workstation,2,JP,Embedded,68.57195278376288,40508.226517331226,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,13.97936981617805
DEV_0283,192.168.3.147,AA:BB:CC:47:C1:7E,mobile,3,UK,macOS,41.801671362363905,5641.772995405538,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,7.898834837603818
DEV_0284,192.168.4.113,DE:AD:BE:FA:D5:53,laptop,4,DE,Android,45.52622255804997,60987.22295286489,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,2.6921299932465215
DEV_0285,192.168.5.254,00:25:00:9B:96:F8,workstation,5,US,Linux,138.44363662051816,53991.429062096155,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.183751569261696
DEV_0286,192.168.6.196,00:0C:29:EB:E6:E5,laptop,6,DE,Embedded,109.7402774902488,71753.23738330763,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,12.146222940104693
DEV_0287,192.168.7.50,00:1C:B3:1B:60:F3,laptop,7,CA,Windows,51.56920817110844,38317.21020004597,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.3256854769542197
DEV_0288,192.168.8.66,00:50:56:3A:32:56,workstation,8,JP,Linux,165.24570370796533,26331.205609779106,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,6.6428172197881095
DEV_0289,192.168.9.61,00:21:5A:C5:3A:89,laptop,9,US,macOS,88.10058119497279,55632.30717639033,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,2.1747169781319045
DEV_0290,192.168.0.253,00:0C:29:7D:D8:E7,workstation,0,US,Windows,194.16716638509754,34597.26455664707,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,17.132315495505267
DEV_0291,192.168.1.179,00:50:56:47:8F:DD,server,1,FR,Android,1257.230374486191,368489.3422106142,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,39.56115194729503
DEV_0292,192.168.2.45,00:1E:68:FA:C9:29,server,2,UK,Android,546.4212807927897,422360.0757911048,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,51.642327855104625
DEV_0293,192.168.3.92,08:00:27:2E:9B:71,iot,3,FR,iOS,20.150674098932427,2751.465374403081,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.4335047954632728
DEV_0294,192.168.4.33,00:1B:44:74:8C:62,mobile,4,US,Embedded,71.81713552605233,11043.979407186423,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,5.413940680851834
DEV_0295,192.168.5.236,00:1E:68:E5:A1:02,server,5,IN,Linux,1002.0587229930859,480999.0572444958,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,12.50854770240916
DEV_0296,192.168.6.122,08:00:27:AE:1B:AA,workstation,6,CA,Linux,166.36242076750625,15461.82507652263,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.54408417972153
DEV_0297,192.168.7.144,00:1A:2B:96:C3:CD,laptop,7,UK,Android,101.94910239053499,51442.29156967881,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.694738444030971
DEV_0298,192.168.8.50,00:1C:B3:40:83:B5,mobile,8,IN,iOS,65.7917908808958,10713.27072637264,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,4.003884954136423
DEV_0299,192.168.9.15,08:00:27:1B:D8:B0,laptop,9,FR,Linux,38.20845306654446,68900.65117464069,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,13.265476696555908
DEV_0300,192.168.0.178,08:00:27:EE:6D:7A,laptop,0,BR,Embedded,126.87255687124853,31841.499859476975,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,6.038729314615335
DEV_0301,192.168.1.68,DE:AD:BE:59:AD:7D,workstation,1,DE,Linux,176.43221310726022,19987.210858274208,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.940911602114745
DEV_0302,192.168.2.37,00:0C:29:61:62:C1,server,2,CN,macOS,1399.3237439119089,290960.7539503443,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,86.63523745346258
DEV_0303,192.168.3.17,00:0C:29:C6:BF:FF,laptop,3,CA,iOS,93.05708053217202,64296.836099018874,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,4.060312168925899
DEV_0304,192.168.4.66,00:1D:09:2B:44:2B,mobile,4,JP,iOS,45.858346175244506,9644.545038837088,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,3.2979193032140444
DEV_0305,192.168.5.71,08:00:27:32:3C:24,server,5,CN,Windows,1319.0390899811678,430451.7058544535,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,58.881307260054555
DEV_0306,192.168.6.211,00:1C:B3:06:F1:4C,iot,6,IN,Linux,24.649366206045308,1345.3094842252758,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.8119303179085657
DEV_0307,192.168.7.242,DE:AD:BE:04:FF:B5,workstation,7,CN,Linux,152.86442088256723,80682.20297171778,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.854050147887612
DEV_0308,192.168.8.137,00:1E:68:60:F3:37,workstation,8,CN,Android,145.85049587645804,64302.7521220982,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,7.239899515153899
DEV_0309,192.168.9.233,00:1E:68:C8:50:38,workstation,9,DE,Android,161.47141315277253,83610.64928673538,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,14.901896851711323
DEV_0310,192.168.0.155,08:00:27:A8:FB:EB,mobile,0,BR,Android,74.32271064774292,25795.628941830517,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,6.761260354837186
DEV_0311,192.168.1.12,08:00:27:50:8C:95,laptop,1,UK,Embedded,139.04837652458627,42829.613182622415,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.3740503119285168
DEV_0312,192.168.2.103,08:00:27:CB:13:05,workstation,2,JP,Windows,70.47208584149594,74222.33853862925,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.92579403377527
DEV_0313,192.168.3.3,AA:BB:CC:8B:4E:E1,laptop,3,CN,Linux,111.00529569294942,58730.782490246216,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,11.813735733058582
DEV_0314,192.168.4.24,00:1A:2B:D7:0E:07,workstation,4,CN,Linux,59.47572278294843,13961.126114511495,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.817892624070105
DEV_0315,192.168.5.4,00:1E:68:A1:06:C7,workstation,5,FR,iOS,148.69425536887894,79079.06177564127,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.245691113816678
DEV_0316,192.168.6.237,DE:AD:BE:44:AA:59,workstation,6,CN,Embedded,100.26578271871297,62872.16926676498,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,15.282439110524667
DEV_0317,192.168.7.39,00:1E:68:68:13:79,workstation,7,AU,iOS,99.30347778007425,68324.17825716696,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,11.707611538271095
DEV_0318,192.168.8.156,00:1E:68:A4:5D:E2,mobile,8,US,Windows,54.40568714917361,28090.75532646815,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,2.8267871031773044
DEV_0319,192.168.9.115,AA:BB:CC:67:8B:F6,workstation,9,UK,macOS,75.16490571653114,81420.27410402942,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.713300508778977
DEV_0320,192.168.0.97,00:1D:09:F6:24:AA,laptop,0,DE,Embedded,52.75509775058676,75521.37389480119,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,6.72302618913348
DEV_0321,192.168.1.50,00:1E:68:82:B2:FA,laptop,1,CN,Embedded,80.88484055012245,7119.2059092995205,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,4.46380722843178
DEV_0322,192.168.2.24,AA:BB:CC:C4:CB:29,workstation,2,CA,Linux,74.87354110525871,62747.17940180076,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.30701051637858
DEV_0323,192.168.3.179,00:1B:44:03:56:FB,mobile,3,US,Windows,55.81648342448337,7095.561281391864,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,2.235929293090082
DEV_0324,192.168.4.105,00:21:5A:37:55:28,iot,4,JP,Windows,16.947427966668148,3121.004518504681,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.9751040006273237
DEV_0325,192.168.5.122,00:25:00:DB:AC:BD,iot,5,CN,macOS,6.431038598586815,3763.4908427253004,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.4286027806083523
DEV_0326,192.168.6.159,AA:BB:CC:F3:D3:60,workstation,6,US,Embedded,171.89285716658483,49987.55433425514,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.766702450413977
DEV_0327,192.168.7.76,00:1C:B3:63:49:10,mobile,7,DE,iOS,48.41226621795723,8745.245179638026,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,7.299768982660821
DEV_0328,192.168.8.197,00:1B:44:70:83:F3,iot,8,UK,Embedded,22.29461370646974,2196.5464509707094,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.7266679222153742
DEV_0329,192.168.9.30,00:1B:44:2C:39:2D,workstation,9,CN,Embedded,78.22345578441517,76322.61015587347,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,15.883056242543676
DEV_0330,192.168.0.28,00:1E:68:04:EB:A1,laptop,0,DE,macOS,84.6941436655152,49916.02312036195,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,7.695958456658415
DEV_0331,192.168.1.252,00:25:00:4E:6B:73,workstation,1,US,Linux,159.10931943931564,45305.70157145643,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,15.081582807710152
DEV_0332,192.168.2.83,00:1C:B3:1B:9B:EA,server,2,DE,Android,706.341439208579,380893.5034502826,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,23.284491329565796
DEV_0333,192.168.3.46,00:1A:2B:3C:AD:DE,network_device,3,DE,Embedded,338.46219168470907,36130.006760295815,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,5.5221087887884455
DEV_0334,192.168.4.32,00:21:5A:73:0B:F5,workstation,4,JP,Embedded,169.15155715444573,18949.712956477757,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,2.3554349920774817
DEV_0335,192.168.5.150,00:1D:09:3F:6A:3C,laptop,5,DE,Android,83.66794538543787,24257.036327263395,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.4024447792971015
DEV_0336,192.168.6.243,00:1D:09:96:E3:47,server,6,AU,iOS,1542.6522416577045,94554.1091127518,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,96.1680635219717
DEV_0337,192.168.7.66,00:1B:44:C3:53:CC,server,7,BR,Windows,1917.1107253526827,171229.85942595947,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,56.02846998307871
DEV_0338,192.168.8.64,00:50:56:8A:3F:38,network_device,8,CA,iOS,447.5421482267897,38900.49130389131,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,27.032837005699612
DEV_0339,192.168.9.180,00:1C:B3:90:8A:32,laptop,9,US,Linux,51.68069810733755,35198.84460244059,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,2.997381994897196
DEV_0340,192.168.0.95,DE:AD:BE:7F:D6:EA,laptop,0,DE,iOS,90.26750947846739,27889.057343249344,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,2.1126481374629207
DEV_0341,192.168.1.191,00:1B:44:FC:05:D9,server,1,CA,Embedded,704.6425731441669,56255.11800742874,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,41.055456340166636
DEV_0342,192.168.2.11,00:1C:B3:E5:56:73,laptop,2,DE,Windows,72.39498402400338,55929.737975689706,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,4.7065110279837485
DEV_0343,192.168.3.238,AA:BB:CC:12:ED:F9,iot,3,US,macOS,13.743042478374441,2880.9345313491945,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.5752560304819117
DEV_0344,192.168.4.94,00:1E:68:5D:89:37,workstation,4,BR,Embedded,74.27514509097605,27061.03619665636,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,5.58185463451419
DEV_0345,192.168.5.205,AA:BB:CC:41:A6:CC,laptop,5,CA,Embedded,76.6618208272019,62553.871358430566,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,7.080599209090337
DEV_0346,192.168.6.40,DE:AD:BE:5F:7F:8F,workstation,6,UK,macOS,87.10315562747095,55210.05492656707,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,4.381324628167576
DEV_0347,192.168.7.24,00:1A:2B:C2:D0:9C,laptop,7,FR,Linux,91.18364312685087,36355.56499304359,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.9676857143226076
DEV_0348,192.168.8.243,00:21:5A:BA:AB:9B,workstation,8,UK,Windows,152.44422691140497,63001.99678240407,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,3.914579319571981
DEV_0349,192.168.9.210,08:00:27:62:E4:32,iot,9,UK,Android,18.338938862228666,3917.09820434803,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.3231149772600339
DEV_0350,192.168.0.135,00:1D:09:0B:55:8C,laptop,0,DE,macOS,125.32684562129437,77865.38131999905,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,4.800918645388963
DEV_0351,192.168.1.226,00:1D:09:E9:84:9B,laptop,1,FR,macOS,50.53309162610422,74543.59680393974,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.48432893772861
DEV_0352,192.168.2.22,DE:AD:BE:87:44:D1,workstation,2,AU,macOS,58.58951467196118,97444.42344760495,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,15.423856201664186
DEV_0353,192.168.3.210,00:21:5A:70:A6:89,laptop,3,FR,Android,77.45560898391139,42197.08817909296,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.5256929924033558
DEV_0354,192.168.4.176,00:1C:B3:60:23:49,mobile,4,UK,iOS,17.01636590586218,2580.045633621471,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,1.294157687893037
DEV_0355,192.168.5.248,00:1A:2B:36:AD:2B,server,5,FR,Linux,1220.6381458007368,75143.97795935639,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,36.7064642103832
DEV_0356,192.168.6.38,00:25:00:92:73:C4,workstation,6,UK,iOS,66.52034806965565,93098.76466708779,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.793006727580567
DEV_0357,192.168.7.90,00:50:56:8A:FF:BC,mobile,7,JP,Embedded,78.46345946494495,29337.498913676263,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,3.569007414954386
DEV_0358,192.168.8.127,00:1E:68:F6:D3:AA,workstation,8,DE,Embedded,107.47778164445567,17525.594922056443,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,3.5705039518585435
DEV_0359,192.168.9.35,00:50:56:1E:B2:B8,laptop,9,DE,macOS,96.18004647358023,13792.685696139171,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.757166831341569
DEV_0360,192.168.0.41,00:1A:2B:4B:BB:48,laptop,0,UK,Linux,127.6453510670318,27463.077196954466,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.1824227038026685
